ID	DOCULECT	CONCEPT	TOKENS	SUBGROUP	BORROWING	COGID
6440	Wari	meat SW flesh	ai ts a	Quechua		518
6441	Yanac	meat SW flesh	eː ts a	Quechua		518
7251	Azuay	meat SW flesh	ai tʃ a	Quechua		518
7399	Jauja	meat SW flesh	ai tʃ a	Quechua		518
5524	Apuri	moon	k i ʎ a	Quechua		523
5525	Apurimac	moon	k i ʎ a	Quechua		523
5526	Arma	moon	k i ʎ a	Quechua		523
5527	Atalla	moon	k i ʎ a	Quechua		523
5528	Ayacucho	moon	k i ʎ a	Quechua		523
5529	Bobonaza	moon	k i ʎ a	Quechua		523
5530	Cacra-Hongos	moon	k i ʎ a	Quechua		523
5531	Chachapoyas	moon	k i dʑ a	Quechua		523
5532	Chacpar	moon	k i ʎ a	Quechua		523
5533	Chetilla	moon	k i dʑ a	Quechua		523
5534	Chipaya	moon	h iː z	Uru-Chipaya		524
5535	Curva	moon	k i ʎ a	Quechua		523
5536	Cuzco	moon	k i ʎ a	Quechua		523
5538	Huallaga	moon	k i ʎ a	Quechua		523
5539	Huanca	moon	k i ʎ a	Quechua		523
5541	Huangascar	moon	k i ʎ a	Quechua		523
5542	HuarazHuailas	moon	k i ʎ a	Quechua		523
5543	Imbabura	moon	k i ʎ a	Quechua		523
5544	Inkawasi	moon	k i ʒ a	Quechua		523
5549	Lamas	moon	k i dʑ a	Quechua		523
5550	Laraos	moon	k i ʎ a	Quechua		523
5551	Lincha-Tana	moon	k i ʎ a	Quechua		523
5552	Maragua	moon	k i ʎ a	Quechua		523
5553	Napo	moon	k i ʎ a	Quechua		523
5554	Pacaraos	moon	k i l a	Quechua		523
5555	Pastaza	moon	k i ʎ a	Quechua		523
5556	Pocona	moon	k i ʎ a	Quechua		523
5558	Puno	moon	k i ʎ a	Quechua		523
5559	Putumayo	moon	x i ʎ a	Quechua		523
5560	Raimondi	moon	k i ʎ a	Quechua		523
5561	SanPedro	moon	k i ʎ a	Quechua		523
5562	Santiagueno	moon	k i ʒ a	Quechua		523
5564	Serena	moon	k i ʎ a	Quechua		523
5566	Taquile	moon	k i ʎ a	Quechua		523
5567	Tarma	moon	k i l a	Quechua		523
5568	Troje	moon	k i ʒ a	Quechua		523
5571	Wari	moon	k i ʎ a	Quechua		523
5572	Yanac	moon	k i ʎ a	Quechua		523
7235	Azuay	moon	k i ʎ a	Quechua		523
7400	Jauja	moon	k i ʎ a	Quechua		523
5824	Apuri	mountain	o ɾ q u	Quechua		528
5825	Apurimac	mountain	o r q o	Quechua		528
5826	Apurimac	mountain	q i r k a	Quechua		166
5827	Arma	mountain	u ɾ χ u	Quechua		528
5828	Atalla	mountain	u r ɢ u	Quechua		528
5829	Ayacucho	mountain	o ɾ χ o	Quechua		528
5830	Bobonaza	mountain	u r k u	Quechua		528
5831	Cacra-Hongos	mountain	o l q u	Quechua		528
5832	Chachapoyas	mountain	u r k u	Quechua		528
5834	Chetilla	mountain	u r q u	Quechua		528
5836	Curva	mountain	u r q u	Quechua		528
5837	Cuzco	mountain	u r q u	Quechua		528
5839	Huallaga	mountain	h i r k a	Quechua		166
5840	Huanca	mountain	u l ʔ u	Quechua		528
5842	Huangascar	mountain	o ɾ q u	Quechua		528
5843	HuarazHuailas	mountain	x i ɾ k a	Quechua		166
5844	Imbabura	mountain	u ɾ k u	Quechua		528
5849	Lamas	mountain	u r k u	Quechua		528
5850	Laraos	mountain	u r q u	Quechua		528
5851	Lincha-Tana	mountain	o ɾ q u	Quechua		528
5852	Maragua	mountain	u r q u	Quechua		528
5853	Napo	mountain	u r k u	Quechua		528
5854	Pacaraos	mountain	x i ɾ k a	Quechua		166
5855	Pastaza	mountain	u r k u	Quechua		528
5856	Pocona	mountain	u r ʁ u	Quechua		528
5858	Puno	mountain	u r q u	Quechua		528
5859	Putumayo	mountain	s a tʃ u k u	Quechua		530
5860	Raimondi	mountain	x i ɾ k a	Quechua		166
5861	SanPedro	mountain	o ɾ q u	Quechua		528
5862	Santiagueno	mountain	o ɾ q o	Quechua		528
5865	Serena	mountain	u r k u	Quechua		528
5867	Taquile	mountain	u r q u	Quechua		528
5868	Tarma	mountain	x i ɾ k a	Quechua		166
5869	Troje	mountain	u r k u	Quechua		528
5871	Wari	mountain	x i ɾ k a	Quechua		166
7240	Azuay	mountain	u ɾ k u	Quechua		528
7401	Jauja	mountain	u l ʔ u	Quechua		528
4458	Apuri	mouse	u k u + tʃ a	Quechua		531
4459	Apurimac	mouse	h u k u + tʃ a	Quechua		531
4460	Apurimac	mouse	q u k u + tʃ a	Quechua		531
4461	Apurimac	mouse	u k u + tʃ a	Quechua		531
4462	Arma	mouse	u k u + tʃ a	Quechua		531
4463	Atalla	mouse	u k u + tʃ a	Quechua		531
4464	Ayacucho	mouse	u k u + tʃ a	Quechua		531
4465	Bobonaza	mouse	u k u + tʃ a	Quechua		531
4466	Cacra-Hongos	mouse	u k u + tʃ a	Quechua		531
4467	Chachapoyas	mouse	u + tʃ a	Quechua		440
4468	Chacpar	mouse	u k u + ʃ	Quechua		532
4469	Chetilla	mouse	u k u + tʃ a	Quechua		531
4470	Chipaya	mouse	a tʃ u k u	Uru-Chipaya		439
4471	Chipaya	mouse	a tʃ i k u	Uru-Chipaya		439
4472	Curva	mouse	h u kʼ u + tʃ a	Quechua		531
4473	Cuzco	mouse	h u kʼ u + tʃ a	Quechua		531
4475	Huallaga	mouse	u k u + tʃ a	Quechua		531
4476	Huanca	mouse	u k u + ʂ	Quechua		532
4478	Huangascar	mouse	u k u + tʃ a	Quechua		531
4479	Imbabura	mouse	u k u + tʃ a	Quechua		531
4480	Inkawasi	mouse	u k u + tʃ a	Quechua		531
4483	Lamas	mouse	u k u + tʃ a	Quechua		531
4484	Laraos	mouse	u k u + ʃ	Quechua		532
4485	Lincha-Tana	mouse	u k u + tʃ a	Quechua		531
4486	Maragua	mouse	h u kʼ u + tʃ a	Quechua		531
4487	Napo	mouse	u k u + tʃ a	Quechua		531
4488	Pacaraos	mouse	u k u + ʃ	Quechua		532
4489	Pacaraos	mouse	u k u + tʃ a	Quechua		531
4490	Pastaza	mouse	u k u + tʃ a	Quechua		531
4491	Pocona	mouse	h u kʼ u + tʃ a	Quechua		531
4493	Puno	mouse	h u kʼ u + tʃ a	Quechua		531
4494	Putumayo	mouse	u k u + tʃ a	Quechua		531
4495	SanPedro	mouse	u k u + tʃ a	Quechua		531
4496	Santiagueno	mouse	u x u + tʃ a	Quechua		531
4498	Serena	mouse	u k u + tʃ a	Quechua		531
4500	Taquile	mouse	h u kʼ u + tʃ a	Quechua		531
4501	Tarma	mouse	u g u + ʂ	Quechua		532
4502	Troje	mouse	u k u + tʃ a	Quechua		531
4503	Yanac	mouse	u k u + ʃ	Quechua		532
7217	Azuay	mouse	u k u + tʃ a	Quechua		531
7402	Jauja	mouse	u k u + ʂ	Quechua		532
3350	Apuri	mouth	ʃ i m i	Quechua		539
3351	Apurimac	mouth	s i m i	Quechua		539
3352	Arma	mouth	s i m i	Quechua		539
3353	Atalla	mouth	s i m i	Quechua		539
3354	Ayacucho	mouth	s i m i	Quechua		539
3355	Bobonaza	mouth	ʃ i m i	Quechua		539
3356	Cacra-Hongos	mouth	ʃ i m i	Quechua		539
3357	Chachapoyas	mouth	ʃ i m i	Quechua		539
3358	Chacpar	mouth	ʃ i m i	Quechua		539
3359	Chetilla	mouth	ʃ i m i	Quechua		539
3360	Chipaya	mouth	a t a	Uru-Chipaya		542
3361	Curva	mouth	s i m i	Quechua		539
3362	Cuzco	mouth	s i m i	Quechua		539
3364	Huallaga	mouth	ʃ i m i	Quechua		539
3365	Huanca	mouth	ʃ i m i	Quechua		539
3367	Huangascar	mouth	ʃ i m i	Quechua		539
3368	HuarazHuailas	mouth	ʃ i m i	Quechua		539
3369	Imbabura	mouth	ʃ i m i	Quechua		539
3370	Inkawasi	mouth	ʃ i m i	Quechua		539
3374	Lamas	mouth	ʃ i m i	Quechua		539
3375	Laraos	mouth	ʃ i m i	Quechua		539
3376	Lincha-Tana	mouth	ʃ i m i	Quechua		539
3377	Maragua	mouth	s i m i	Quechua		539
3378	Napo	mouth	ʃ i m i	Quechua		539
3379	Pacaraos	mouth	ʃ i m i	Quechua		539
3380	Pastaza	mouth	ʃ i m i	Quechua		539
3381	Pocona	mouth	s i m i	Quechua		539
3383	Puno	mouth	s i m i	Quechua		539
3384	Putumayo	mouth	s i m i	Quechua		539
3385	SanPedro	mouth	ʃ i m i	Quechua		539
3386	Santiagueno	mouth	s i m i	Quechua		539
3389	Serena	mouth	ʃ i m i	Quechua		539
3391	Taquile	mouth	s i m i	Quechua		539
3392	Tarma	mouth	ʃ i m i	Quechua		539
3393	Troje	mouth	ʃ i m i	Quechua		539
3395	Wari	mouth	ʃ i m i	Quechua		539
3396	Yanac	mouth	ʃ i m i	Quechua		539
7196	Azuay	mouth	ʃ i m i	Quechua		539
7403	Jauja	mouth	ʃ i m i	Quechua		539
7495	Raimondi	mouth	ʃ i m i	Quechua		539
5090	Apuri	name	s u t i	Quechua		544
5091	Apurimac	name	s u t i	Quechua		544
5092	Arma	name	s u t i	Quechua		544
5093	Atalla	name	s u t i	Quechua		544
5094	Ayacucho	name	s u t i	Quechua		544
5095	Bobonaza	name	ʃ u t i	Quechua		544
5096	Cacra-Hongos	name	h u t i	Quechua		544
5097	Chachapoyas	name	ʃ u t i	Quechua		544
5098	Chacpar	name	h u t i	Quechua		544
5099	Chetilla	name	ʃ u t i	Quechua		544
5100	Chipaya	name	tʰ uː	Uru-Chipaya		157
5101	Curva	name	s u t i	Quechua		544
5102	Cuzco	name	s u t i	Quechua		544
5104	Huallaga	name	h u t i	Quechua		544
5105	Huanca	name	s u t i	Quechua		544
5107	Huangascar	name	s u t i	Quechua		544
5108	HuarazHuailas	name	x u t i	Quechua		544
5109	Imbabura	name	ʃ u t i	Quechua		544
5110	Inkawasi	name	ʃ u t i	Quechua		544
5114	Lamas	name	ʃ u t i	Quechua		544
5115	Laraos	name	s u t i	Quechua		544
5116	Lincha-Tana	name	s u t i	Quechua		544
5117	Maragua	name	s u t i	Quechua		544
5118	Napo	name	ʃ u t i	Quechua		544
5119	Pacaraos	name	x u t i	Quechua		544
5120	Pastaza	name	ʃ u t i	Quechua		544
5121	Pocona	name	s u t i	Quechua		544
5123	Puno	name	s u t i	Quechua		544
5124	Putumayo	name	s u t i	Quechua		544
5125	Raimondi	name	x u t i	Quechua		544
5126	SanPedro	name	s u t i	Quechua		544
5127	Santiagueno	name	s u t i	Quechua		544
5129	Serena	name	ʃ u t i	Quechua		544
5131	Taquile	name	s u t i	Quechua		544
5132	Tarma	name	χ o t i	Quechua		544
5133	Troje	name	ʃ u t i	Quechua		544
5135	Wari	name	x u t i	Quechua		544
5136	Yanac	name	ʃ u t i	Quechua		544
7227	Azuay	name	ʃ u t i	Quechua		544
7404	Jauja	name	s u t i	Quechua		544
4213	Apuri	navel	p u p u	Quechua		546
4214	Apurimac	navel	p u p u	Quechua		546
4215	Arma	navel	p u p u	Quechua		546
4216	Atalla	navel	p u p u	Quechua		546
4217	Ayacucho	navel	p u p u	Quechua		546
4218	Bobonaza	navel	p u p u	Quechua		546
4219	Cacra-Hongos	navel	p u p u	Quechua		546
4220	Chachapoyas	navel	p u p u	Quechua		546
4221	Chacpar	navel	p u p u	Quechua		546
4222	Chetilla	navel	m u n dʒ u	Quechua		547
4223	Chipaya	navel	t o ɲ i	Uru-Chipaya		548
4224	Curva	navel	k u r u r u	Quechua		549
4225	Cuzco	navel	p u p u	Quechua		546
4227	Huallaga	navel	p u p u	Quechua		546
4228	Huanca	navel	p u p u	Quechua		546
4230	Huangascar	navel	p u p u	Quechua		546
4231	HuarazHuailas	navel	p u p u	Quechua		546
4232	Imbabura	navel	p u p u	Quechua		546
4233	Inkawasi	navel	m u n dʒ u	Quechua		547
4237	Lamas	navel	p u p u	Quechua		546
4238	Laraos	navel	p u p u	Quechua		546
4239	Lincha-Tana	navel	p u p u	Quechua		546
4240	Maragua	navel	p u p u	Quechua		546
4241	Napo	navel	p u p u	Quechua		546
4242	Pacaraos	navel	p u p u	Quechua		546
4243	Pastaza	navel	p u p u	Quechua		546
4244	Pocona	navel	p u p u	Quechua		546
4246	Puno	navel	k u r u r u	Quechua		549
4247	Putumayo	navel	p u p u	Quechua		546
4248	Raimondi	navel	p u p u	Quechua		546
4249	SanPedro	navel	p u p u	Quechua		546
4250	Santiagueno	navel	p u p u	Quechua		546
4252	Serena	navel	p u p u	Quechua		546
4254	Taquile	navel	k u l u l u	Quechua		549
4255	Tarma	navel	p u p u	Quechua		546
4256	Troje	navel	p u p u	Quechua		546
4258	Wari	navel	p u p u	Quechua		546
4259	Yanac	navel	p u p u	Quechua		546
7212	Azuay	navel	p u p u	Quechua		546
7405	Jauja	navel	p u p u	Quechua		546
3680	Apuri	neck	k u n k a	Quechua		550
3681	Apurimac	neck	k u n k a	Quechua		550
3682	Arma	neck	k u n k a	Quechua		550
3683	Atalla	neck	k u n k a	Quechua		550
3684	Ayacucho	neck	k u n k a	Quechua		550
3685	Bobonaza	neck	k u n g a	Quechua		550
3686	Cacra-Hongos	neck	k u n k a	Quechua		550
3687	Chachapoyas	neck	k u n g a	Quechua		550
3688	Chacpar	neck	k u n k a	Quechua		550
3689	Chetilla	neck	k u n g a	Quechua		550
3690	Chipaya	neck	q w a z i	Uru-Chipaya		551
3691	Chipaya	neck	q a z i	Uru-Chipaya		551
3692	Curva	neck	k u n k a	Quechua		550
3693	Cuzco	neck	k u n k a	Quechua		550
3695	Huallaga	neck	k u n k a	Quechua		550
3696	Huanca	neck	k u n k a	Quechua		550
3698	Huangascar	neck	k u n k a	Quechua		550
3699	HuarazHuailas	neck	k u ɲ k a	Quechua		550
3700	Imbabura	neck	k u n g a	Quechua		550
3701	Inkawasi	neck	k u n g a	Quechua		550
3704	Lamas	neck	k u n g a	Quechua		550
3705	Laraos	neck	k u n k a	Quechua		550
3706	Lincha-Tana	neck	k u n k a	Quechua		550
3707	Maragua	neck	k u n k a	Quechua		550
3708	Napo	neck	k u n g a	Quechua		550
3709	Pacaraos	neck	k u ŋ k a	Quechua		550
3710	Pastaza	neck	k u n g a	Quechua		550
3711	Pocona	neck	k u n k a	Quechua		550
3713	Puno	neck	k u n k a	Quechua		550
3714	Putumayo	neck	k u n g a	Quechua		550
3715	Raimondi	neck	k u ɲ k a	Quechua		550
3716	SanPedro	neck	k u n k a	Quechua		550
3717	Santiagueno	neck	k u ŋ k a	Quechua		550
3719	Serena	neck	k u n g a	Quechua		550
3721	Taquile	neck	k u n k a	Quechua		550
3722	Tarma	neck	k u ŋ k a	Quechua		550
3723	Troje	neck	k u n g a	Quechua		550
3724	Wari	neck	k u ɲ k a	Quechua		550
3725	Yanac	neck	k u n k a	Quechua		550
7202	Azuay	neck	k u n g a	Quechua		550
7406	Jauja	neck	k u n k a	Quechua		550
1232	Apuri	new	m u ʃ o q	Quechua		553
1233	Apurimac	new	m o s o q	Quechua		553
1234	Apurimac	new	m u s u q	Quechua		553
1235	Arma	new	m u s u χ	Quechua		553
1236	Atalla	new	m u s u χ	Quechua		553
1237	Ayacucho	new	m o s o χ	Quechua		553
1238	Bobonaza	new	m u ʃ u	Quechua		553
1239	Cacra-Hongos	new	m u ʃ o q	Quechua		553
1240	Chachapoyas	new	m u ʃ u k	Quechua		553
1241	Chacpar	new	m u ʃ u χ	Quechua		553
1242	Chetilla	new	m u ʃ u χ	Quechua		553
1243	Chipaya	new	e w u	Uru-Chipaya		554
1244	Curva	new	m u s u χ	Quechua		553
1245	Cuzco	new	m u s u χ	Quechua		553
1247	Huallaga	new	m u ʃ u χ	Quechua		553
1248	Huanca	new	m u ʂ u ʔ	Quechua		553
1250	Huangascar	new	m u ʃ o q	Quechua		553
1251	HuarazHuailas	new	m u ʃ o q	Quechua		553
1252	Imbabura	new	m u ʃ u x	Quechua		553
1253	Inkawasi	new	m u ʃ u x	Quechua		553
1256	Lamas	new	m u ʃ u k	Quechua		553
1257	Laraos	new	m u ʃ u q	Quechua		553
1258	Lincha-Tana	new	m u ʃ o q	Quechua		553
1259	Maragua	new	m u s u χ	Quechua		553
1260	Napo	new	m u ʃ u	Quechua		553
1261	Pacaraos	new	m u ʃ o χ	Quechua		553
1262	Pastaza	new	m u ʃ u	Quechua		553
1263	Pocona	new	m u s u χ	Quechua		553
1265	Puno	new	m u s u χ	Quechua		553
1266	Putumayo	new	m u s u	Quechua		553
1267	Raimondi	new	m u ʃ o q	Quechua		553
1268	SanPedro	new	m u ʃ o q	Quechua		553
1269	Santiagueno	new	m o s o χ	Quechua		553
1271	Serena	new	m u ʃ u x	Quechua		553
1273	Taquile	new	m u s u χ	Quechua		553
1274	Tarma	new	m u ʃ o χ	Quechua		553
1275	Troje	new	m u ʃ u x	Quechua		553
1276	Wari	new	m u ʃ o q	Quechua		553
1277	Yanac	new	m u ʃ u q	Quechua		553
7287	Azuay	new	m u ʃ u g	Quechua		553
7407	Jauja	new	m u ʂ u ʔ	Quechua		553
5426	Apuri	night	t u t a	Quechua		555
5427	Apurimac	night	t u t a	Quechua		555
5428	Arma	night	t u t a	Quechua		555
5429	Atalla	night	t u t a	Quechua		555
5430	Ayacucho	night	t u t a	Quechua		555
5431	Bobonaza	night	t u t a	Quechua		555
5432	Cacra-Hongos	night	t u t a	Quechua		555
5433	Chachapoyas	night	t u t a	Quechua		555
5434	Chacpar	night	ts a k e	Quechua		438
5435	Chetilla	night	t u t a	Quechua		555
5436	Chipaya	night	w e e n	Uru-Chipaya		557
5437	Curva	night	t u t a	Quechua		555
5438	Cuzco	night	t u t a	Quechua		555
5440	Huallaga	night	tʃ a k ai	Quechua		438
5441	Huanca	night	t u t a	Quechua		555
5443	Huangascar	night	t u t a	Quechua		555
5444	Raimondi	night	p a q a s	Quechua		556
5445	Imbabura	night	t u t a	Quechua		555
5446	Inkawasi	night	t u t a	Quechua		555
5450	Lamas	night	t u t a	Quechua		555
5451	Laraos	night	t u t a	Quechua		555
5452	Lincha-Tana	night	t u t a	Quechua		555
5453	Maragua	night	t u t a	Quechua		555
5454	Napo	night	t u t a	Quechua		555
5455	Pacaraos	night	w a ɾ ai	Quechua		560
5456	Pocona	night	t u t a	Quechua		555
5458	Puno	night	t u t a	Quechua		555
5459	Putumayo	night	t u t a	Quechua		555
5460	SanPedro	night	t u t a	Quechua		555
5461	Santiagueno	night	t u t a	Quechua		555
5464	Serena	night	t u t a	Quechua		555
5466	Taquile	night	t u t a	Quechua		555
5467	Tarma	night	p a χ a s	Quechua		556
5468	Troje	night	t u t a	Quechua		555
5470	Wari	night	p a q a s	Quechua		556
5471	Yanac	night	p a ɢ a s	Quechua		556
7234	Azuay	night	t u t a	Quechua		555
7408	Jauja	night	t u t a	Quechua		555
7496	HuarazHuailas	night	p a q a s	Quechua		556
7497	HuarazHuailas	night	tʃ a q ai	Quechua		438
7498	Raimondi	night	tʃ a q ai	Quechua		438
7499	Wari	night	tʃ a k ai	Quechua		438
6629	Apuri	nine	e s q u n	Quechua		563
6630	Apurimac	nine	i s q o n	Quechua		563
6631	Arma	nine	i s χ u ŋ	Quechua		563
6632	Atalla	nine	i s χ u n	Quechua		563
6633	Ayacucho	nine	i s χ o ŋ	Quechua		563
6634	Bobonaza	nine	i s k u n	Quechua		563
6635	Cacra-Hongos	nine	e s q u n	Quechua		563
6636	Chachapoyas	nine	i s k u n	Quechua		563
6637	Chacpar	nine	i s q u n	Quechua		563
6638	Chetilla	nine	i s ʁ u n	Quechua		563
6639	Chipaya	nine	ʎ a ʎ a t u n k a	Uru-Chipaya		564
6640	Curva	nine	i s q u n	Quechua		563
6641	Cuzco	nine	i s q u n	Quechua		563
6643	Huallaga	nine	i s q u n	Quechua		563
6644	Huanca	nine	i s ʔ u n	Quechua		563
6646	Huangascar	nine	e s q u n	Quechua		563
6647	HuarazHuailas	nine	i s q u ɲ	Quechua		563
6648	Imbabura	nine	i s k u n	Quechua		563
6653	Lamas	nine	i s k u n	Quechua		563
6654	Laraos	nine	i s q u n	Quechua		563
6655	Lincha-Tana	nine	e s q u n	Quechua		563
6656	Maragua	nine	i ʃ q u n	Quechua		563
6657	Napo	nine	i s k u n	Quechua		563
6658	Pacaraos	nine	i s χ o ŋ	Quechua		563
6659	Pastaza	nine	i s k u n	Quechua		563
6660	Pocona	nine	h i s ʁ’ u n	Quechua		563
6661	Pocona	nine	i s ʁ u n	Quechua		563
6663	Puno	nine	i s q u n	Quechua		563
6664	Putumayo	nine	i s k u n	Quechua		563
6665	Raimondi	nine	i s q u ɲ	Quechua		563
6666	SanPedro	nine	e s q u n	Quechua		563
6667	Santiagueno	nine	e ʃ q o n	Quechua		563
6669	Serena	nine	i s k u n	Quechua		563
6671	Taquile	nine	i s q u n	Quechua		563
6672	Tarma	nine	e s χ u ŋ	Quechua		563
6673	Troje	nine	i s k u n	Quechua		563
6675	Wari	nine	i s q u ɲ	Quechua		563
6676	Yanac	nine	i s q u n	Quechua		563
7177	Azuay	nine	i s k u n	Quechua		563
7409	Jauja	nine	i s ʔ u n	Quechua		563
3247	Apuri	nose	s e ŋ q a	Quechua		567
3248	Apurimac	nose	s e n q a	Quechua		567
3249	Arma	nose	s i ŋ χ a	Quechua		567
3250	Atalla	nose	s i n ɢ a	Quechua		567
3251	Ayacucho	nose	s e ŋ χ a	Quechua		567
3252	Bobonaza	nose	s i n g a	Quechua		567
3253	Cacra-Hongos	nose	s e ŋ q a	Quechua		567
3254	Chachapoyas	nose	s i n g a	Quechua		567
3255	Chacpar	nose	s i n ʁ a	Quechua		567
3256	Chetilla	nose	s i n g a	Quechua		567
3257	Chipaya	nose	o z a	Uru-Chipaya		568
3258	Curva	nose	s i n q a	Quechua		567
3259	Cuzco	nose	s i n q a	Quechua		567
3261	Huallaga	nose	s i n q a	Quechua		567
3262	Huanca	nose	s i n ʔ a	Quechua		567
3264	Huangascar	nose	s e ŋ q a	Quechua		567
3265	HuarazHuailas	nose	s e ɲ q a	Quechua		567
3266	Imbabura	nose	s i n g a	Quechua		567
3267	Inkawasi	nose	s i n ɢ a	Quechua		567
3271	Lamas	nose	s i n g a	Quechua		567
3272	Laraos	nose	s i n q a	Quechua		567
3273	Lincha-Tana	nose	s e ŋ q a	Quechua		567
3274	Maragua	nose	s i n q a	Quechua		567
3275	Napo	nose	s i n g a	Quechua		567
3276	Pacaraos	nose	s i ɴ χ a	Quechua		567
3277	Pastaza	nose	s i n g a	Quechua		567
3278	Pocona	nose	s i n ʁ a	Quechua		567
3280	Puno	nose	s i n q a	Quechua		567
3281	Putumayo	nose	s i n g a	Quechua		567
3282	Raimondi	nose	s e ɲ q a	Quechua		567
3283	SanPedro	nose	s e ŋ q a	Quechua		567
3284	Santiagueno	nose	s e ŋ q a	Quechua		567
3286	Serena	nose	s i n g a	Quechua		567
3288	Taquile	nose	s i n q a	Quechua		567
3289	Tarma	nose	s e ŋ χ a	Quechua		567
3290	Troje	nose	s i n g a	Quechua		567
3292	Wari	nose	s e ɲ q a	Quechua		567
3293	Yanac	nose	s i n q a	Quechua		567
7194	Azuay	nose	s i n g a	Quechua		567
7410	Jauja	nose	s i n ʔ a	Quechua		567
2739	Apuri	not	m a n a	Quechua		570
2740	Apurimac	not	m a n a	Quechua		570
2741	Arma	not	m a n a	Quechua		570
2742	Atalla	not	m a n a	Quechua		570
2743	Ayacucho	not	m a n a	Quechua		570
2744	Bobonaza	not	m a n a	Quechua		570
2745	Cacra-Hongos	not	m a n a	Quechua		570
2746	Chachapoyas	not	m a n a	Quechua		570
2747	Chacpar	not	m a n a	Quechua		570
2748	Chetilla	not	m a n a	Quechua		570
2749	Chipaya	not	a n a	Uru-Chipaya		346
2750	Curva	not	m a n a	Quechua		570
2751	Cuzco	not	m a n a	Quechua		570
2753	Huallaga	not	m a n a	Quechua		570
2754	Huanca	not	m a n a	Quechua		570
2756	Huangascar	not	m a n a	Quechua		570
2757	HuarazHuailas	not	m a ɲ a	Quechua		570
2758	Imbabura	not	m a n a	Quechua		570
2759	Inkawasi	not	m a n a	Quechua		570
2763	Laraos	not	m a n a	Quechua		570
2764	Lincha-Tana	not	m a n a	Quechua		570
2765	Maragua	not	m a n a	Quechua		570
2766	Napo	not	m a n a	Quechua		570
2767	Pacaraos	not	m a n a	Quechua		570
2768	Pastaza	not	m a n a	Quechua		570
2769	Pocona	not	m a n a	Quechua		570
2771	Puno	not	m a n a	Quechua		570
2772	Putumayo	not	m a n a	Quechua		570
2773	Raimondi	not	m a ɲ a	Quechua		570
2774	SanPedro	not	m a n a	Quechua		570
2775	Santiagueno	not	m a n a	Quechua		570
2777	Serena	not	m a n a	Quechua		570
2779	Taquile	not	m a n a	Quechua		570
2780	Tarma	not	m a n a	Quechua		570
2781	Troje	not	m a n a	Quechua		570
2783	Wari	not	m a ɲ a	Quechua		570
2784	Yanac	not	m a n a	Quechua		570
7184	Azuay	not	m a n a	Quechua		570
7411	Jauja	not	m a n a	Quechua		570
7512	Lamas	not	m a n a	Quechua		570
441	Apuri	old (man)	m a tʃ u	Quechua		573
442	Apurimac	old (man)	m a tʃ u	Quechua		573
443	Arma	old (man)	m a tʃ u	Quechua		573
444	Atalla	old (man)	m a tʃ u	Quechua		573
445	Ayacucho	old (man)	m a tʃ u	Quechua		573
446	Bobonaza	old (man)	r u k u	Quechua		574
447	Chachapoyas	old (man)	m a tʃ u	Quechua		573
448	Chacpar	old (man)	r u k u	Quechua		574
449	Chetilla	old (man)	m au k a	Quechua		353
450	Chipaya	old (man)	tʃ a k w a	Uru-Chipaya		575
451	Curva	old (man)	m a tʃ u + l a	Quechua		573
452	Cuzco	old (man)	m a tʃ u	Quechua		573
454	Huallaga	old (man)	au k i s	Quechua		867
455	Huanca	old (man)	au k i ʃ	Quechua		867
457	Huangascar	old (man)	m a tʃ u	Quechua		573
458	HuarazHuailas	old (man)	au k i s	Quechua		867
459	Imbabura	old (man)	ɾ u k u	Quechua		574
460	Inkawasi	old (man)	r̝ u k u	Quechua		574
464	Lamas	old (man)	m a tʃ u	Quechua		573
465	Laraos	old (man)	au k i ʃ	Quechua		867
467	Napo	old (man)	r u k u	Quechua		574
468	Pacaraos	old (man)	au k i ŋ	Quechua		867
469	Pastaza	old (man)	ɾ u k u	Quechua		574
472	Puno	old (man)	m a tʃ u	Quechua		573
473	Putumayo	old (man)	r u k u	Quechua		574
474	Raimondi	old (man)	au k i s	Quechua		867
475	Santiagueno	old (man)	m a tʃ u	Quechua		573
477	Serena	old (man)	r u k u	Quechua		574
479	Taquile	old (man)	m a tʃ u	Quechua		573
480	Tarma	old (man)	au g i s	Quechua		867
481	Troje	old (man)	r̝ u k u	Quechua		574
483	Wari	old (man)	au k i s	Quechua		867
484	Yanac	old (man)	au k i s	Quechua		867
7273	Azuay	old (man)	ɾ u k u	Quechua		574
7325	SanPedro	old (man)	m a tʃ u	Quechua		573
7326	Lincha-Tana	old (man)	au k i ʃ	Quechua		867
7327	Cacra-Hongos	old (man)	au k i ʃ	Quechua		867
7412	Jauja	old (man)	au k i ʃ	Quechua		867
486	Cacra-Hongos	old (woman)	p a j a	Quechua		583
487	Apurimac	old (woman)	p a j a	Quechua		583
488	Arma	old (woman)	p a j a	Quechua		583
489	Atalla	old (woman)	p a j a	Quechua		583
490	Ayacucho	old (woman)	p a j a	Quechua		583
491	Bobonaza	old (woman)	r u k u	Quechua		574
492	Chachapoyas	old (woman)	p a j a	Quechua		583
493	Chacpar	old (woman)	tʃ a k w a s	Quechua		584
495	Chipaya	old (woman)	tʃ a k w	Uru-Chipaya		584
496	Curva	old (woman)	p a j a	Quechua		583
497	Cuzco	old (woman)	p a j a	Quechua		583
499	Huallaga	old (woman)	tʃ a k w a n	Quechua		584
